Catalog Number	Genome Tax ID	Assembly_URL	Illumina_R1_URL	Illumina_R2_URL	ONT_URL	
15696	1681	https:/atccbioinformatics.blob.core.windows.net/publicdata/15696.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CT03_15696_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CT03_15696_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DO05_15696.fastq.gz	
14581	1404	https:/atccbioinformatics.blob.core.windows.net/publicdata/14581.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CT02_14581_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CT02_14581_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DO01_14581.fastq.gz	
BAA-3122	1313	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-3122.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC01_BAA-3122_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC01_BAA-3122_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DP01_BAA-3122.fastq.gz	
8042	1254	https:/atccbioinformatics.blob.core.windows.net/publicdata/8042.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC26_8042_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC26_8042_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DM02_8042.fastq.gz	
51812	28901	https:/atccbioinformatics.blob.core.windows.net/publicdata/51812.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC03_51812_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC03_51812_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DH03_51812.fastq.gz	
51780	1639	https:/atccbioinformatics.blob.core.windows.net/publicdata/51780.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC11_51780_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC11_51780_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DI02_51780.fastq.gz	
43897	44253	https:/atccbioinformatics.blob.core.windows.net/publicdata/43897.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC36_43897_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC36_43897_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DL04_43897.fastq.gz	
33173	2746	https:/atccbioinformatics.blob.core.windows.net/publicdata/33173.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC34_33173_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC34_33173_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DK01_33173.fastq.gz	
27956	1311	https:/atccbioinformatics.blob.core.windows.net/publicdata/27956.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC13_27956_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC13_27956_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DI05_27956.fastq.gz	
27664	46170	https:/atccbioinformatics.blob.core.windows.net/publicdata/27664.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC05_27664_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC05_27664_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DH05_27664.fastq.gz	
25232	34	https:/atccbioinformatics.blob.core.windows.net/publicdata/25232.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC22_25232_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC22_25232_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CG01_25232.fastq.gz	
23844	1390	https:/atccbioinformatics.blob.core.windows.net/publicdata/23844.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC31_23844_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC31_23844_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DL01_23844.fastq.gz	
17386	380021	https:/atccbioinformatics.blob.core.windows.net/publicdata/17386.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC28_17386_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC28_17386_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DM03_17386.fastq.gz	
15144	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/15144.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC44_15144_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC44_15144_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DQ03_15144.fastq.gz	
13952	1423	https:/atccbioinformatics.blob.core.windows.net/publicdata/13952.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC43_13952_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC43_13952_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DQ02_13952.fastq.gz	
10830	33967	https:/atccbioinformatics.blob.core.windows.net/publicdata/10830.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC27_10830_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC27_10830_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DK02_10830.fastq.gz	
BAA-257	104087	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-257.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB28_BAA-257_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB28_BAA-257_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DE01_BAA-257.fastq.gz	
BAA-2428	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2428.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB40_BAA-2428_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB40_BAA-2428_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DG03_BAA-2428.fastq.gz	
BAA-2151	197	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2151.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB12_BAA-2151_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB12_BAA-2151_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DB01_BAA-2151.fastq.gz	
BAA-1227	259536	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1227.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB29_BAA-1227_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB29_BAA-1227_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DD06_BAA-1227.fastq.gz	
9854	1351	https:/atccbioinformatics.blob.core.windows.net/publicdata/9854.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB20_9854_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB20_9854_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DC04_9854.fastq.gz	
828	1351	https:/atccbioinformatics.blob.core.windows.net/publicdata/828.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB41_828_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB41_828_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DG04_828.fastq.gz	
700323	158836	https:/atccbioinformatics.blob.core.windows.net/publicdata/700323.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB11_700323_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB11_700323_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DA05_700323.fastq.gz	
700223	727	https:/atccbioinformatics.blob.core.windows.net/publicdata/700223.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB09_700223_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB09_700223_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DA03_700223.fastq.gz	
53524	28448	https:/atccbioinformatics.blob.core.windows.net/publicdata/53524.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB38_53524_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB38_53524_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DF05_53524.fastq.gz	
43862	615	https:/atccbioinformatics.blob.core.windows.net/publicdata/43862.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB24_43862_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB24_43862_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DC06_43862.fastq.gz	
33930	727	https:/atccbioinformatics.blob.core.windows.net/publicdata/33930.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB35_33930_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB35_33930_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DF03_33930.fastq.gz	
33469	553611	https:/atccbioinformatics.blob.core.windows.net/publicdata/33469.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB13_33469_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB13_33469_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DA06_33469.fastq.gz	
33352	287	https:/atccbioinformatics.blob.core.windows.net/publicdata/33352.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB23_33352_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB23_33352_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DC05_33352.fastq.gz	
33246	32019	https:/atccbioinformatics.blob.core.windows.net/publicdata/33246.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB08_33246_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB08_33246_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DA02_33246.fastq.gz	
29800	28117	https:/atccbioinformatics.blob.core.windows.net/publicdata/29800.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB17_29800_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB17_29800_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DC01_29800.fastq.gz	
29428	32022	https:/atccbioinformatics.blob.core.windows.net/publicdata/29428.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB07_29428_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB07_29428_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CZ04_29428.fastq.gz	
29098	901	https:/atccbioinformatics.blob.core.windows.net/publicdata/29098.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB25_29098_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB25_29098_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DD03_29098.fastq.gz	
23970	486	https:/atccbioinformatics.blob.core.windows.net/publicdata/23970.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB18_23970_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB18_23970_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DC02_23970.fastq.gz	
19418	727	https:/atccbioinformatics.blob.core.windows.net/publicdata/19418.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB10_19418_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB10_19418_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DA04_19418.fastq.gz	
17484	303	https:/atccbioinformatics.blob.core.windows.net/publicdata/17484.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB44_17484_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB44_17484_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DH01_17484.fastq.gz	
14647	34105	https:/atccbioinformatics.blob.core.windows.net/publicdata/14647.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB03_14647D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB03_14647D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DB02_14647D-2.fastq.gz	
10558	1302	https:/atccbioinformatics.blob.core.windows.net/publicdata/10558.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB21_10558_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB21_10558_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DD01_10558.fastq.gz	
53434	536	https:/atccbioinformatics.blob.core.windows.net/publicdata/53434.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA47_53434_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA47_53434_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CY05_53434.fastq.gz	
21573	1718	https:/atccbioinformatics.blob.core.windows.net/publicdata/21573.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA24_21573_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA24_21573_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CY04_21573.fastq.gz	
11249	1284	https:/atccbioinformatics.blob.core.windows.net/publicdata/11249.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA22_11249_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA22_11249_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CU06_11249.fastq.gz	
43057	359	https:/atccbioinformatics.blob.core.windows.net/publicdata/43057.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA20_43057_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA20_43057_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CX05_43057.fastq.gz	
19717	252	https:/atccbioinformatics.blob.core.windows.net/publicdata/19717.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA19_19717_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA19_19717_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CX04_19717.fastq.gz	
31555	194867	https:/atccbioinformatics.blob.core.windows.net/publicdata/31555.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA18_31555_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA18_31555_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CX03_31555.fastq.gz	
9795	727	https:/atccbioinformatics.blob.core.windows.net/publicdata/9795.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA15_9795_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA15_9795_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CX01_9795.fastq.gz	
49642	129817	https:/atccbioinformatics.blob.core.windows.net/publicdata/49642.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA12_49642_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA12_49642_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CV06_49642.fastq.gz	
7744	668	https:/atccbioinformatics.blob.core.windows.net/publicdata/7744.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA10_7744_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA10_7744_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CP05_7744.fastq.gz	
BAA-255	1313	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-255.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA07_BAA-255_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA07_BAA-255_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CP03_BAA-255.fastq.gz	
10701	37637	https:/atccbioinformatics.blob.core.windows.net/publicdata/10701.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA06_10701_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA06_10701_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CO03_10701.fastq.gz	
25840	236	https:/atccbioinformatics.blob.core.windows.net/publicdata/25840.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA05_25840_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA05_25840_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CO02_25840.fastq.gz	
39184	59201	https:/atccbioinformatics.blob.core.windows.net/publicdata/39184.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA04_39184_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA04_39184_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CO01_39184.fastq.gz	
BAA-1900	573	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1900.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA03_BAA-1900_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA03_BAA-1900_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CP02_BAA-1900.fastq.gz	
35558	487	https:/atccbioinformatics.blob.core.windows.net/publicdata/35558.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA01_35558_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA01_35558_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CM01_35558.fastq.gz	
BAA-2836	47715	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2836.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA46_BAA-2836_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA46_BAA-2836_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CU05_BAA-2836.fastq.gz	
BAA-1025	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1025.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA45_BAA-1025_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA45_BAA-1025_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CU04_BAA-1025.fastq.gz	
